id,accept_id,business_id,InsuredName,LossName,loss_name,claim_pattern,severity_band,loss_year,uw_year,report_period,close_period,dev_period,period,paid,outstanding,incurred,paid_movement,outstanding_movement,incurred_movement,claim_status
Q1997-095,ACC-1997-095,AGY_A,Lakeside Hospitality 095,Fire loss with contractor involvement,Fire loss with contractor involvement,steady,medium,1997,1997,1997Q3,1998Q3,42,2000Q2,10.0,0.0,10.0,0.0,0.0,0.0,closed
Q1997-095,ACC-1997-095,AGY_A,Lakeside Hospitality 095,Fire loss with contractor involvement,Fire loss with contractor involvement,steady,medium,1997,1997,1997Q3,1998Q3,45,2000Q3,10.0,0.0,10.0,0.0,0.0,0.0,closed
Q1997-095,ACC-1997-095,AGY_A,Lakeside Hospitality 095,Fire loss with contractor involvement,Fire loss with contractor involvement,steady,medium,1997,1997,1997Q3,1998Q3,48,2000Q4,10.0,0.0,10.0,0.0,0.0,0.0,closed
Q1997-095,ACC-1997-095,AGY_A,Lakeside Hospitality 095,Fire loss with contractor involvement,Fire loss with contractor involvement,steady,medium,1997,1997,1997Q3,1998Q3,51,2001Q1,10.0,0.0,10.0,0.0,0.0,0.0,closed
Q1997-095,ACC-1997-095,AGY_A,Lakeside Hospitality 095,Fire loss with contractor involvement,Fire loss with contractor involvement,steady,medium,1997,1997,1997Q3,1998Q3,54,2001Q2,10.0,0.0,10.0,0.0,0.0,0.0,closed
Q1997-095,ACC-1997-095,AGY_A,Lakeside Hospitality 095,Fire loss with contractor involvement,Fire loss with contractor involvement,steady,medium,1997,1997,1997Q3,1998Q3,57,2001Q3,10.0,0.0,10.0,0.0,0.0,0.0,closed
Q1997-095,ACC-1997-095,AGY_A,Lakeside Hospitality 095,Fire loss with contractor involvement,Fire loss with contractor involvement,steady,medium,1997,1997,1997Q3,1998Q3,60,2001Q4,10.0,0.0,10.0,0.0,0.0,0.0,closed
Q1997-095,ACC-1997-095,AGY_A,Lakeside Hospitality 095,Fire loss with contractor involvement,Fire loss with contractor involvement,steady,medium,1997,1997,1997Q3,1998Q3,63,2002Q1,10.0,0.0,10.0,0.0,0.0,0.0,closed
Q1997-095,ACC-1997-095,AGY_A,Lakeside Hospitality 095,Fire loss with contractor involvement,Fire loss with contractor involvement,steady,medium,1997,1997,1997Q3,1998Q3,66,2002Q2,10.0,0.0,10.0,0.0,0.0,0.0,closed
Q1997-095,ACC-1997-095,AGY_A,Lakeside Hospitality 095,Fire loss with contractor involvement,Fire loss with contractor involvement,steady,medium,1997,1997,1997Q3,1998Q3,69,2002Q3,10.0,0.0,10.0,0.0,0.0,0.0,closed
Q1997-095,ACC-1997-095,AGY_A,Lakeside Hospitality 095,Fire loss with contractor involvement,Fire loss with contractor involvement,steady,medium,1997,1997,1997Q3,1998Q3,72,2002Q4,10.0,0.0,10.0,0.0,0.0,0.0,closed
Q1997-095,ACC-1997-095,AGY_A,Lakeside Hospitality 095,Fire loss with contractor involvement,Fire loss with contractor involvement,steady,medium,1997,1997,1997Q3,1998Q3,75,2003Q1,10.0,0.0,10.0,0.0,0.0,0.0,closed
Q1997-095,ACC-1997-095,AGY_A,Lakeside Hospitality 095,Fire loss with contractor involvement,Fire loss with contractor involvement,steady,medium,1997,1997,1997Q3,1998Q3,78,2003Q2,10.0,0.0,10.0,0.0,0.0,0.0,closed
Q1997-095,ACC-1997-095,AGY_A,Lakeside Hospitality 095,Fire loss with contractor involvement,Fire loss with contractor involvement,steady,medium,1997,1997,1997Q3,1998Q3,81,2003Q3,10.0,0.0,10.0,0.0,0.0,0.0,closed
Q1997-095,ACC-1997-095,AGY_A,Lakeside Hospitality 095,Fire loss with contractor involvement,Fire loss with contractor involvement,steady,medium,1997,1997,1997Q3,1998Q3,84,2003Q4,10.0,0.0,10.0,0.0,0.0,0.0,closed
Q1997-095,ACC-1997-095,AGY_A,Lakeside Hospitality 095,Fire loss with contractor involvement,Fire loss with contractor involvement,steady,medium,1997,1997,1997Q3,1998Q3,87,2004Q1,10.0,0.0,10.0,0.0,0.0,0.0,closed
Q1997-095,ACC-1997-095,AGY_A,Lakeside Hospitality 095,Fire loss with contractor involvement,Fire loss with contractor involvement,steady,medium,1997,1997,1997Q3,1998Q3,90,2004Q2,10.0,0.0,10.0,0.0,0.0,0.0,closed
Q1997-095,ACC-1997-095,AGY_A,Lakeside Hospitality 095,Fire loss with contractor involvement,Fire loss with contractor involvement,steady,medium,1997,1997,1997Q3,1998Q3,93,2004Q3,10.0,0.0,10.0,0.0,0.0,0.0,closed
Q1997-095,ACC-1997-095,AGY_A,Lakeside Hospitality 095,Fire loss with contractor involvement,Fire loss with contractor involvement,steady,medium,1997,1997,1997Q3,1998Q3,96,2004Q4,10.0,0.0,10.0,0.0,0.0,0.0,closed
Q1997-095,ACC-1997-095,AGY_A,Lakeside Hospitality 095,Fire loss with contractor involvement,Fire loss with contractor involvement,steady,medium,1997,1997,1997Q3,1998Q3,99,2005Q1,10.0,0.0,10.0,0.0,0.0,0.0,closed
Q1997-095,ACC-1997-095,AGY_A,Lakeside Hospitality 095,Fire loss with contractor involvement,Fire loss with contractor involvement,steady,medium,1997,1997,1997Q3,1998Q3,102,2005Q2,10.0,0.0,10.0,0.0,0.0,0.0,closed
Q1997-095,ACC-1997-095,AGY_A,Lakeside Hospitality 095,Fire loss with contractor involvement,Fire loss with contractor involvement,steady,medium,1997,1997,1997Q3,1998Q3,105,2005Q3,10.0,0.0,10.0,0.0,0.0,0.0,closed
Q1997-095,ACC-1997-095,AGY_A,Lakeside Hospitality 095,Fire loss with contractor involvement,Fire loss with contractor involvement,steady,medium,1997,1997,1997Q3,1998Q3,108,2005Q4,10.0,0.0,10.0,0.0,0.0,0.0,closed
Q1997-095,ACC-1997-095,AGY_A,Lakeside Hospitality 095,Fire loss with contractor involvement,Fire loss with contractor involvement,steady,medium,1997,1997,1997Q3,1998Q3,111,2006Q1,10.0,0.0,10.0,0.0,0.0,0.0,closed
Q1997-096,ACC-1997-096,PC_D,Silverline Services 096,Bodily injury with reopened exposure,Bodily injury with reopened exposure,fast,small,1997,1997,1997Q1,2000Q2,3,1997Q1,0.0,1.0,1.0,0.0,1.0,1.0,open
Q1997-096,ACC-1997-096,PC_D,Silverline Services 096,Bodily injury with reopened exposure,Bodily injury with reopened exposure,fast,small,1997,1997,1997Q1,2000Q2,6,1997Q2,1.0,1.0,2.0,1.0,0.0,1.0,open
Q1997-096,ACC-1997-096,PC_D,Silverline Services 096,Bodily injury with reopened exposure,Bodily injury with reopened exposure,fast,small,1997,1997,1997Q1,2000Q2,9,1997Q3,3.0,1.0,4.0,2.0,0.0,2.0,open
Q1997-096,ACC-1997-096,PC_D,Silverline Services 096,Bodily injury with reopened exposure,Bodily injury with reopened exposure,fast,small,1997,1997,1997Q1,2000Q2,12,1997Q4,5.0,1.0,6.0,2.0,0.0,2.0,open
Q1997-096,ACC-1997-096,PC_D,Silverline Services 096,Bodily injury with reopened exposure,Bodily injury with reopened exposure,fast,small,1997,1997,1997Q1,2000Q2,15,1998Q1,6.0,1.0,7.0,1.0,0.0,1.0,open
Q1997-096,ACC-1997-096,PC_D,Silverline Services 096,Bodily injury with reopened exposure,Bodily injury with reopened exposure,fast,small,1997,1997,1997Q1,2000Q2,18,1998Q2,6.0,2.0,8.0,0.0,1.0,1.0,open
Q1997-096,ACC-1997-096,PC_D,Silverline Services 096,Bodily injury with reopened exposure,Bodily injury with reopened exposure,fast,small,1997,1997,1997Q1,2000Q2,21,1998Q3,6.0,2.0,8.0,0.0,0.0,0.0,open
Q1997-096,ACC-1997-096,PC_D,Silverline Services 096,Bodily injury with reopened exposure,Bodily injury with reopened exposure,fast,small,1997,1997,1997Q1,2000Q2,24,1998Q4,6.0,2.0,8.0,0.0,0.0,0.0,open
Q1997-096,ACC-1997-096,PC_D,Silverline Services 096,Bodily injury with reopened exposure,Bodily injury with reopened exposure,fast,small,1997,1997,1997Q1,2000Q2,27,1999Q1,6.0,2.0,8.0,0.0,0.0,0.0,open
Q1997-096,ACC-1997-096,PC_D,Silverline Services 096,Bodily injury with reopened exposure,Bodily injury with reopened exposure,fast,small,1997,1997,1997Q1,2000Q2,30,1999Q2,6.0,2.0,8.0,0.0,0.0,0.0,open
Q1997-096,ACC-1997-096,PC_D,Silverline Services 096,Bodily injury with reopened exposure,Bodily injury with reopened exposure,fast,small,1997,1997,1997Q1,2000Q2,33,1999Q3,7.0,1.0,8.0,1.0,-1.0,0.0,open
Q1997-096,ACC-1997-096,PC_D,Silverline Services 096,Bodily injury with reopened exposure,Bodily injury with reopened exposure,fast,small,1997,1997,1997Q1,2000Q2,36,1999Q4,7.0,1.0,8.0,0.0,0.0,0.0,open
Q1997-096,ACC-1997-096,PC_D,Silverline Services 096,Bodily injury with reopened exposure,Bodily injury with reopened exposure,fast,small,1997,1997,1997Q1,2000Q2,39,2000Q1,7.0,1.0,8.0,0.0,0.0,0.0,open
Q1997-096,ACC-1997-096,PC_D,Silverline Services 096,Bodily injury with reopened exposure,Bodily injury with reopened exposure,fast,small,1997,1997,1997Q1,2000Q2,42,2000Q2,8.0,0.0,8.0,1.0,-1.0,0.0,closed
Q1997-096,ACC-1997-096,PC_D,Silverline Services 096,Bodily injury with reopened exposure,Bodily injury with reopened exposure,fast,small,1997,1997,1997Q1,2000Q2,45,2000Q3,8.0,0.0,8.0,0.0,0.0,0.0,closed
Q1997-096,ACC-1997-096,PC_D,Silverline Services 096,Bodily injury with reopened exposure,Bodily injury with reopened exposure,fast,small,1997,1997,1997Q1,2000Q2,48,2000Q4,8.0,0.0,8.0,0.0,0.0,0.0,closed
Q1997-096,ACC-1997-096,PC_D,Silverline Services 096,Bodily injury with reopened exposure,Bodily injury with reopened exposure,fast,small,1997,1997,1997Q1,2000Q2,51,2001Q1,8.0,0.0,8.0,0.0,0.0,0.0,closed
Q1997-096,ACC-1997-096,PC_D,Silverline Services 096,Bodily injury with reopened exposure,Bodily injury with reopened exposure,fast,small,1997,1997,1997Q1,2000Q2,54,2001Q2,8.0,0.0,8.0,0.0,0.0,0.0,closed
Q1997-096,ACC-1997-096,PC_D,Silverline Services 096,Bodily injury with reopened exposure,Bodily injury with reopened exposure,fast,small,1997,1997,1997Q1,2000Q2,57,2001Q3,8.0,0.0,8.0,0.0,0.0,0.0,closed
Q1997-096,ACC-1997-096,PC_D,Silverline Services 096,Bodily injury with reopened exposure,Bodily injury with reopened exposure,fast,small,1997,1997,1997Q1,2000Q2,60,2001Q4,8.0,0.0,8.0,0.0,0.0,0.0,closed
Q1997-096,ACC-1997-096,PC_D,Silverline Services 096,Bodily injury with reopened exposure,Bodily injury with reopened exposure,fast,small,1997,1997,1997Q1,2000Q2,63,2002Q1,8.0,0.0,8.0,0.0,0.0,0.0,closed
Q1997-096,ACC-1997-096,PC_D,Silverline Services 096,Bodily injury with reopened exposure,Bodily injury with reopened exposure,fast,small,1997,1997,1997Q1,2000Q2,66,2002Q2,8.0,0.0,8.0,0.0,0.0,0.0,closed
Q1997-096,ACC-1997-096,PC_D,Silverline Services 096,Bodily injury with reopened exposure,Bodily injury with reopened exposure,fast,small,1997,1997,1997Q1,2000Q2,69,2002Q3,8.0,0.0,8.0,0.0,0.0,0.0,closed
Q1997-096,ACC-1997-096,PC_D,Silverline Services 096,Bodily injury with reopened exposure,Bodily injury with reopened exposure,fast,small,1997,1997,1997Q1,2000Q2,72,2002Q4,8.0,0.0,8.0,0.0,0.0,0.0,closed
Q1997-096,ACC-1997-096,PC_D,Silverline Services 096,Bodily injury with reopened exposure,Bodily injury with reopened exposure,fast,small,1997,1997,1997Q1,2000Q2,75,2003Q1,8.0,0.0,8.0,0.0,0.0,0.0,closed
Q1997-096,ACC-1997-096,PC_D,Silverline Services 096,Bodily injury with reopened exposure,Bodily injury with reopened exposure,fast,small,1997,1997,1997Q1,2000Q2,78,2003Q2,8.0,0.0,8.0,0.0,0.0,0.0,closed
Q1997-096,ACC-1997-096,PC_D,Silverline Services 096,Bodily injury with reopened exposure,Bodily injury with reopened exposure,fast,small,1997,1997,1997Q1,2000Q2,81,2003Q3,8.0,0.0,8.0,0.0,0.0,0.0,closed
Q1997-096,ACC-1997-096,PC_D,Silverline Services 096,Bodily injury with reopened exposure,Bodily injury with reopened exposure,fast,small,1997,1997,1997Q1,2000Q2,84,2003Q4,8.0,0.0,8.0,0.0,0.0,0.0,closed
Q1997-096,ACC-1997-096,PC_D,Silverline Services 096,Bodily injury with reopened exposure,Bodily injury with reopened exposure,fast,small,1997,1997,1997Q1,2000Q2,87,2004Q1,8.0,0.0,8.0,0.0,0.0,0.0,closed
Q1997-096,ACC-1997-096,PC_D,Silverline Services 096,Bodily injury with reopened exposure,Bodily injury with reopened exposure,fast,small,1997,1997,1997Q1,2000Q2,90,2004Q2,8.0,0.0,8.0,0.0,0.0,0.0,closed
Q1997-096,ACC-1997-096,PC_D,Silverline Services 096,Bodily injury with reopened exposure,Bodily injury with reopened exposure,fast,small,1997,1997,1997Q1,2000Q2,93,2004Q3,8.0,0.0,8.0,0.0,0.0,0.0,closed
Q1997-096,ACC-1997-096,PC_D,Silverline Services 096,Bodily injury with reopened exposure,Bodily injury with reopened exposure,fast,small,1997,1997,1997Q1,2000Q2,96,2004Q4,8.0,0.0,8.0,0.0,0.0,0.0,closed
Q1997-096,ACC-1997-096,PC_D,Silverline Services 096,Bodily injury with reopened exposure,Bodily injury with reopened exposure,fast,small,1997,1997,1997Q1,2000Q2,99,2005Q1,8.0,0.0,8.0,0.0,0.0,0.0,closed
Q1997-096,ACC-1997-096,PC_D,Silverline Services 096,Bodily injury with reopened exposure,Bodily injury with reopened exposure,fast,small,1997,1997,1997Q1,2000Q2,102,2005Q2,8.0,0.0,8.0,0.0,0.0,0.0,closed
Q1997-096,ACC-1997-096,PC_D,Silverline Services 096,Bodily injury with reopened exposure,Bodily injury with reopened exposure,fast,small,1997,1997,1997Q1,2000Q2,105,2005Q3,8.0,0.0,8.0,0.0,0.0,0.0,closed
Q1997-096,ACC-1997-096,PC_D,Silverline Services 096,Bodily injury with reopened exposure,Bodily injury with reopened exposure,fast,small,1997,1997,1997Q1,2000Q2,108,2005Q4,8.0,0.0,8.0,0.0,0.0,0.0,closed
Q1997-096,ACC-1997-096,PC_D,Silverline Services 096,Bodily injury with reopened exposure,Bodily injury with reopened exposure,fast,small,1997,1997,1997Q1,2000Q2,111,2006Q1,8.0,0.0,8.0,0.0,0.0,0.0,closed
Q1997-097,ACC-1997-097,AGY_A,Northfield Construction 097,Property damage with litigation,Property damage with litigation,late,small,1997,1997,1997Q4,2003Q1,12,1997Q4,0.0,1.0,1.0,0.0,1.0,1.0,open
Q1997-097,ACC-1997-097,AGY_A,Northfield Construction 097,Property damage with litigation,Property damage with litigation,late,small,1997,1997,1997Q4,2003Q1,15,1998Q1,1.0,1.0,2.0,1.0,0.0,1.0,open
Q1997-097,ACC-1997-097,AGY_A,Northfield Construction 097,Property damage with litigation,Property damage with litigation,late,small,1997,1997,1997Q4,2003Q1,18,1998Q2,2.0,1.0,3.0,1.0,0.0,1.0,open
Q1997-097,ACC-1997-097,AGY_A,Northfield Construction 097,Property damage with litigation,Property damage with litigation,late,small,1997,1997,1997Q4,2003Q1,21,1998Q3,3.0,1.0,4.0,1.0,0.0,1.0,open
Q1997-097,ACC-1997-097,AGY_A,Northfield Construction 097,Property damage with litigation,Property damage with litigation,late,small,1997,1997,1997Q4,2003Q1,24,1998Q4,4.0,1.0,5.0,1.0,0.0,1.0,open
Q1997-097,ACC-1997-097,AGY_A,Northfield Construction 097,Property damage with litigation,Property damage with litigation,late,small,1997,1997,1997Q4,2003Q1,27,1999Q1,5.0,0.0,5.0,1.0,-1.0,0.0,closed
Q1997-097,ACC-1997-097,AGY_A,Northfield Construction 097,Property damage with litigation,Property damage with litigation,late,small,1997,1997,1997Q4,2003Q1,30,1999Q2,5.0,0.0,5.0,0.0,0.0,0.0,closed
Q1997-097,ACC-1997-097,AGY_A,Northfield Construction 097,Property damage with litigation,Property damage with litigation,late,small,1997,1997,1997Q4,2003Q1,33,1999Q3,5.0,0.0,5.0,0.0,0.0,0.0,closed
Q1997-097,ACC-1997-097,AGY_A,Northfield Construction 097,Property damage with litigation,Property damage with litigation,late,small,1997,1997,1997Q4,2003Q1,36,1999Q4,5.0,0.0,5.0,0.0,0.0,0.0,closed
Q1997-097,ACC-1997-097,AGY_A,Northfield Construction 097,Property damage with litigation,Property damage with litigation,late,small,1997,1997,1997Q4,2003Q1,39,2000Q1,5.0,0.0,5.0,0.0,0.0,0.0,closed
Q1997-097,ACC-1997-097,AGY_A,Northfield Construction 097,Property damage with litigation,Property damage with litigation,late,small,1997,1997,1997Q4,2003Q1,42,2000Q2,5.0,0.0,5.0,0.0,0.0,0.0,closed
Q1997-097,ACC-1997-097,AGY_A,Northfield Construction 097,Property damage with litigation,Property damage with litigation,late,small,1997,1997,1997Q4,2003Q1,45,2000Q3,5.0,0.0,5.0,0.0,0.0,0.0,closed
Q1997-097,ACC-1997-097,AGY_A,Northfield Construction 097,Property damage with litigation,Property damage with litigation,late,small,1997,1997,1997Q4,2003Q1,48,2000Q4,5.0,0.0,5.0,0.0,0.0,0.0,closed
Q1997-097,ACC-1997-097,AGY_A,Northfield Construction 097,Property damage with litigation,Property damage with litigation,late,small,1997,1997,1997Q4,2003Q1,51,2001Q1,5.0,0.0,5.0,0.0,0.0,0.0,closed
Q1997-097,ACC-1997-097,AGY_A,Northfield Construction 097,Property damage with litigation,Property damage with litigation,late,small,1997,1997,1997Q4,2003Q1,54,2001Q2,5.0,0.0,5.0,0.0,0.0,0.0,closed
Q1997-097,ACC-1997-097,AGY_A,Northfield Construction 097,Property damage with litigation,Property damage with litigation,late,small,1997,1997,1997Q4,2003Q1,57,2001Q3,5.0,0.0,5.0,0.0,0.0,0.0,closed
Q1997-097,ACC-1997-097,AGY_A,Northfield Construction 097,Property damage with litigation,Property damage with litigation,late,small,1997,1997,1997Q4,2003Q1,60,2001Q4,5.0,1.0,6.0,0.0,1.0,1.0,open
Q1997-097,ACC-1997-097,AGY_A,Northfield Construction 097,Property damage with litigation,Property damage with litigation,late,small,1997,1997,1997Q4,2003Q1,63,2002Q1,6.0,0.0,6.0,1.0,-1.0,0.0,closed
Q1997-097,ACC-1997-097,AGY_A,Northfield Construction 097,Property damage with litigation,Property damage with litigation,late,small,1997,1997,1997Q4,2003Q1,66,2002Q2,7.0,0.0,7.0,1.0,0.0,1.0,closed
Q1997-097,ACC-1997-097,AGY_A,Northfield Construction 097,Property damage with litigation,Property damage with litigation,late,small,1997,1997,1997Q4,2003Q1,69,2002Q3,7.0,1.0,8.0,0.0,1.0,1.0,open
Q1997-097,ACC-1997-097,AGY_A,Northfield Construction 097,Property damage with litigation,Property damage with litigation,late,small,1997,1997,1997Q4,2003Q1,72,2002Q4,7.0,1.0,8.0,0.0,0.0,0.0,open
Q1997-097,ACC-1997-097,AGY_A,Northfield Construction 097,Property damage with litigation,Property damage with litigation,late,small,1997,1997,1997Q4,2003Q1,75,2003Q1,8.0,0.0,8.0,1.0,-1.0,0.0,closed
Q1997-097,ACC-1997-097,AGY_A,Northfield Construction 097,Property damage with litigation,Property damage with litigation,late,small,1997,1997,1997Q4,2003Q1,78,2003Q2,8.0,0.0,8.0,0.0,0.0,0.0,closed
Q1997-097,ACC-1997-097,AGY_A,Northfield Construction 097,Property damage with litigation,Property damage with litigation,late,small,1997,1997,1997Q4,2003Q1,81,2003Q3,8.0,0.0,8.0,0.0,0.0,0.0,closed
Q1997-097,ACC-1997-097,AGY_A,Northfield Construction 097,Property damage with litigation,Property damage with litigation,late,small,1997,1997,1997Q4,2003Q1,84,2003Q4,8.0,0.0,8.0,0.0,0.0,0.0,closed
Q1997-097,ACC-1997-097,AGY_A,Northfield Construction 097,Property damage with litigation,Property damage with litigation,late,small,1997,1997,1997Q4,2003Q1,87,2004Q1,8.0,0.0,8.0,0.0,0.0,0.0,closed
Q1997-097,ACC-1997-097,AGY_A,Northfield Construction 097,Property damage with litigation,Property damage with litigation,late,small,1997,1997,1997Q4,2003Q1,90,2004Q2,8.0,0.0,8.0,0.0,0.0,0.0,closed
Q1997-097,ACC-1997-097,AGY_A,Northfield Construction 097,Property damage with litigation,Property damage with litigation,late,small,1997,1997,1997Q4,2003Q1,93,2004Q3,8.0,0.0,8.0,0.0,0.0,0.0,closed
Q1997-097,ACC-1997-097,AGY_A,Northfield Construction 097,Property damage with litigation,Property damage with litigation,late,small,1997,1997,1997Q4,2003Q1,96,2004Q4,8.0,0.0,8.0,0.0,0.0,0.0,closed
Q1997-097,ACC-1997-097,AGY_A,Northfield Construction 097,Property damage with litigation,Property damage with litigation,late,small,1997,1997,1997Q4,2003Q1,99,2005Q1,8.0,0.0,8.0,0.0,0.0,0.0,closed
Q1997-097,ACC-1997-097,AGY_A,Northfield Construction 097,Property damage with litigation,Property damage with litigation,late,small,1997,1997,1997Q4,2003Q1,102,2005Q2,8.0,0.0,8.0,0.0,0.0,0.0,closed
Q1997-097,ACC-1997-097,AGY_A,Northfield Construction 097,Property damage with litigation,Property damage with litigation,late,small,1997,1997,1997Q4,2003Q1,105,2005Q3,8.0,0.0,8.0,0.0,0.0,0.0,closed
Q1997-097,ACC-1997-097,AGY_A,Northfield Construction 097,Property damage with litigation,Property damage with litigation,late,small,1997,1997,1997Q4,2003Q1,108,2005Q4,8.0,0.0,8.0,0.0,0.0,0.0,closed
Q1997-097,ACC-1997-097,AGY_A,Northfield Construction 097,Property damage with litigation,Property damage with litigation,late,small,1997,1997,1997Q4,2003Q1,111,2006Q1,8.0,0.0,8.0,0.0,0.0,0.0,closed
Q1997-098,ACC-1997-098,AGY_A,Cedar Foods 098,Slip and fall with repair escalation,Slip and fall with repair escalation,fast,medium,1997,1997,1997Q2,1999Q3,6,1997Q2,0.0,1.0,1.0,0.0,1.0,1.0,open
Q1997-098,ACC-1997-098,AGY_A,Cedar Foods 098,Slip and fall with repair escalation,Slip and fall with repair escalation,fast,medium,1997,1997,1997Q2,1999Q3,9,1997Q3,2.0,2.0,4.0,2.0,1.0,3.0,open
Q1997-098,ACC-1997-098,AGY_A,Cedar Foods 098,Slip and fall with repair escalation,Slip and fall with repair escalation,fast,medium,1997,1997,1997Q2,1999Q3,12,1997Q4,6.0,2.0,8.0,4.0,0.0,4.0,open
Q1997-098,ACC-1997-098,AGY_A,Cedar Foods 098,Slip and fall with repair escalation,Slip and fall with repair escalation,fast,medium,1997,1997,1997Q2,1999Q3,15,1998Q1,8.0,2.0,10.0,2.0,0.0,2.0,open
Q1997-098,ACC-1997-098,AGY_A,Cedar Foods 098,Slip and fall with repair escalation,Slip and fall with repair escalation,fast,medium,1997,1997,1997Q2,1999Q3,18,1998Q2,9.0,2.0,11.0,1.0,0.0,1.0,open
Q1997-098,ACC-1997-098,AGY_A,Cedar Foods 098,Slip and fall with repair escalation,Slip and fall with repair escalation,fast,medium,1997,1997,1997Q2,1999Q3,21,1998Q3,10.0,2.0,12.0,1.0,0.0,1.0,open
Q1997-098,ACC-1997-098,AGY_A,Cedar Foods 098,Slip and fall with repair escalation,Slip and fall with repair escalation,fast,medium,1997,1997,1997Q2,1999Q3,24,1998Q4,10.0,3.0,13.0,0.0,1.0,1.0,open
Q1997-098,ACC-1997-098,AGY_A,Cedar Foods 098,Slip and fall with repair escalation,Slip and fall with repair escalation,fast,medium,1997,1997,1997Q2,1999Q3,27,1999Q1,11.0,2.0,13.0,1.0,-1.0,0.0,open
Q1997-098,ACC-1997-098,AGY_A,Cedar Foods 098,Slip and fall with repair escalation,Slip and fall with repair escalation,fast,medium,1997,1997,1997Q2,1999Q3,30,1999Q2,12.0,1.0,13.0,1.0,-1.0,0.0,open
Q1997-098,ACC-1997-098,AGY_A,Cedar Foods 098,Slip and fall with repair escalation,Slip and fall with repair escalation,fast,medium,1997,1997,1997Q2,1999Q3,33,1999Q3,13.0,0.0,13.0,1.0,-1.0,0.0,closed
Q1997-098,ACC-1997-098,AGY_A,Cedar Foods 098,Slip and fall with repair escalation,Slip and fall with repair escalation,fast,medium,1997,1997,1997Q2,1999Q3,36,1999Q4,13.0,0.0,13.0,0.0,0.0,0.0,closed
Q1997-098,ACC-1997-098,AGY_A,Cedar Foods 098,Slip and fall with repair escalation,Slip and fall with repair escalation,fast,medium,1997,1997,1997Q2,1999Q3,39,2000Q1,13.0,0.0,13.0,0.0,0.0,0.0,closed
Q1997-098,ACC-1997-098,AGY_A,Cedar Foods 098,Slip and fall with repair escalation,Slip and fall with repair escalation,fast,medium,1997,1997,1997Q2,1999Q3,42,2000Q2,13.0,0.0,13.0,0.0,0.0,0.0,closed
Q1997-098,ACC-1997-098,AGY_A,Cedar Foods 098,Slip and fall with repair escalation,Slip and fall with repair escalation,fast,medium,1997,1997,1997Q2,1999Q3,45,2000Q3,13.0,0.0,13.0,0.0,0.0,0.0,closed
Q1997-098,ACC-1997-098,AGY_A,Cedar Foods 098,Slip and fall with repair escalation,Slip and fall with repair escalation,fast,medium,1997,1997,1997Q2,1999Q3,48,2000Q4,13.0,0.0,13.0,0.0,0.0,0.0,closed
Q1997-098,ACC-1997-098,AGY_A,Cedar Foods 098,Slip and fall with repair escalation,Slip and fall with repair escalation,fast,medium,1997,1997,1997Q2,1999Q3,51,2001Q1,13.0,0.0,13.0,0.0,0.0,0.0,closed
Q1997-098,ACC-1997-098,AGY_A,Cedar Foods 098,Slip and fall with repair escalation,Slip and fall with repair escalation,fast,medium,1997,1997,1997Q2,1999Q3,54,2001Q2,13.0,0.0,13.0,0.0,0.0,0.0,closed
Q1997-098,ACC-1997-098,AGY_A,Cedar Foods 098,Slip and fall with repair escalation,Slip and fall with repair escalation,fast,medium,1997,1997,1997Q2,1999Q3,57,2001Q3,13.0,0.0,13.0,0.0,0.0,0.0,closed
Q1997-098,ACC-1997-098,AGY_A,Cedar Foods 098,Slip and fall with repair escalation,Slip and fall with repair escalation,fast,medium,1997,1997,1997Q2,1999Q3,60,2001Q4,13.0,0.0,13.0,0.0,0.0,0.0,closed
Q1997-098,ACC-1997-098,AGY_A,Cedar Foods 098,Slip and fall with repair escalation,Slip and fall with repair escalation,fast,medium,1997,1997,1997Q2,1999Q3,63,2002Q1,13.0,0.0,13.0,0.0,0.0,0.0,closed
Q1997-098,ACC-1997-098,AGY_A,Cedar Foods 098,Slip and fall with repair escalation,Slip and fall with repair escalation,fast,medium,1997,1997,1997Q2,1999Q3,66,2002Q2,13.0,0.0,13.0,0.0,0.0,0.0,closed
Q1997-098,ACC-1997-098,AGY_A,Cedar Foods 098,Slip and fall with repair escalation,Slip and fall with repair escalation,fast,medium,1997,1997,1997Q2,1999Q3,69,2002Q3,13.0,0.0,13.0,0.0,0.0,0.0,closed
Q1997-098,ACC-1997-098,AGY_A,Cedar Foods 098,Slip and fall with repair escalation,Slip and fall with repair escalation,fast,medium,1997,1997,1997Q2,1999Q3,72,2002Q4,13.0,0.0,13.0,0.0,0.0,0.0,closed
Q1997-098,ACC-1997-098,AGY_A,Cedar Foods 098,Slip and fall with repair escalation,Slip and fall with repair escalation,fast,medium,1997,1997,1997Q2,1999Q3,75,2003Q1,13.0,0.0,13.0,0.0,0.0,0.0,closed
Q1997-098,ACC-1997-098,AGY_A,Cedar Foods 098,Slip and fall with repair escalation,Slip and fall with repair escalation,fast,medium,1997,1997,1997Q2,1999Q3,78,2003Q2,13.0,0.0,13.0,0.0,0.0,0.0,closed
Q1997-098,ACC-1997-098,AGY_A,Cedar Foods 098,Slip and fall with repair escalation,Slip and fall with repair escalation,fast,medium,1997,1997,1997Q2,1999Q3,81,2003Q3,13.0,0.0,13.0,0.0,0.0,0.0,closed
